Id,SalePrice
1709,262744.06314044155
1710,220353.01867860064
1711,269445.7331368241
1712,261814.29945131368
1713,279031.34845967416
1714,225809.89353217738
1715,208596.39269487615
1716,183777.2402330068
1717,175047.68121451716
1718,133098.33502684374
1719,205483.06251033844
1720,234545.3995632165
1721,166842.53739458986
1722,127763.1318081988
1723,158524.62869229118
1724,201450.9268804528
1725,233935.65091155682
1726,186100.25877638656
1727,154234.9174213806
1728,179173.14267131637
1729,165369.84037798678
1730,152986.01231081365
1731,118840.51480103575
1732,128262.00883315875
1733,114772.82340824592
1734,119801.6941405113
1735,126545.79425640716
1736,109015.87296902949
1737,301334.9479655546
1738,250914.42672493405
1739,255448.9370470497
1740,223358.77885487408
1741,192885.7234822724
1742,171137.1815089176
1743,175133.99861640963
1744,319068.68013623956
1745,216949.77301810274
1746,174832.3678446951
1747,216547.3639362384
1748,224342.2158247398
1749,149639.96216583395
1750,124218.32021756019
1751,240636.61750949748
1752,118398.01644615659
1753,147284.85933133843
1754,188818.10114923862
1755,167299.7316855484
1756,127511.14540396363
1757,119975.48847386811
1758,149461.92156408107
1759,162987.227073663
1760,163213.06644122305
1761,140864.16644484783
1762,179056.78825713432
1763,178791.73350707084
1764,117084.89926405379
1765,171711.28098616545
1766,182359.34340009745
1767,212858.95774046695
1768,146654.84371059024
1769,168538.89533565537
1770,150200.48046623
1771,119216.38161992143
1772,134661.59954547722
1773,127332.09077832496
1774,139909.5001127136
1775,139732.71701601366
1776,128275.83135211466
1777,108945.43665696419
1778,139411.96620370008
1779,119992.05689385728
1780,177854.15941269224
1781,128317.72014821261
1782,86922.66123710037
1783,144404.5624129475
1784,110358.22909664059
1785,119623.93946638267
1786,131683.26457792285
1787,160029.88433826936
1788,58596.70575884012
1789,98462.16694834836
1790,77767.72116361903
1791,173119.6830577644
1792,158110.9228707744
1793,128237.09223085188
1794,151207.586660697
1795,137175.93777787196
1796,127132.47217722412
1797,110689.73043907985
1798,119407.11752020568
1799,111141.1470712056
1800,130246.46681681603
1801,132527.4696239735
1802,129704.04858747449
1803,145037.11176510275
1804,141132.41985332067
1805,135429.2998058664
1806,121899.64158568959
1807,127950.19294648955
1808,123301.77869396003
1809,123647.0441220788
1810,141035.21329006323
1811,92627.05107754945
1812,96652.39477386582
1813,125675.12407672213
1814,91568.40834927234
1815,53828.70259020134
1816,97298.34697110234
1817,109585.69302537915
1818,148462.0419507629
1819,126182.54208734773
1820,57370.979168691745
1821,107573.97065238854
1822,146844.8221196155
1823,46001.459013469066
1824,126567.61650066086
1825,138121.7564389966
1826,107298.62595804622
1827,98312.7813396334
1828,134863.9011604942
1829,112113.6673386791
1830,141979.43706045457
1831,146623.07237238306
1832,70332.05554076882
1833,132648.1174237301
1834,120419.2555463908
1835,123323.95515986576
1836,120992.8900313039
1837,84223.90128858874
1838,128187.65661053277
1839,96030.09588026392
1840,147783.36699950072
1841,138330.4222828169
1842,86272.19999235753
1843,126663.36014373276
1844,137401.83745253622
1845,142172.17800957992
1846,152209.40899418516
1847,174513.29169069396
1848,52931.733853187994
1849,108257.72729539867
1850,117338.54560011526
1851,157859.0350899228
1852,122229.5917145334
1853,129989.33390883097
1854,162439.67286424738
1855,144402.69954444817
1856,219953.94606501696
1857,146636.31991483385
1858,130460.8889120123
1859,115460.22899800671
1860,144905.29115682637
1861,114628.75446864523
1862,287052.3597621829
1863,273418.6958706104
1864,273521.43931702455
1865,341974.3290851334
1866,329455.14607840177
1867,224336.84777963266
1868,290651.09378466895
1869,201770.05426704878
1870,223301.73477073025
1871,250358.733920106
1872,171850.7628311394
1873,242057.1476203887
1874,149684.0735293243
1875,201070.94946554024
1876,196965.15211543106
1877,213386.6712644248
1878,202868.51684063915
1879,129647.86584443497
1880,132640.87342603417
1881,245733.4234563405
1882,241728.84527070858
1883,188461.37411783874
1884,206985.3050695203
1885,241211.3018022766
1886,290191.5298815802
1887,210221.22421181356
1888,260781.7887181398
1889,165444.54321105505
1890,123564.04707163676
1891,138177.51397896768
1892,99090.86725310836
1893,133085.32484413323
1894,126508.51688314599
1895,137197.29719221446
1896,126504.68698747945
1897,112214.81305138246
1898,112147.17538934323
1899,159657.54993028997
1900,151046.36764130666
1901,170937.88951654866
1902,152858.81250126072
1903,216499.16835548944
1904,138637.98065177602
1905,200273.5442166678
1906,159697.05827919467
1907,208388.84097907765
1908,108611.08378495529
1909,129338.49671135179
1910,117565.33227085529
1911,215628.0189376101
1912,334526.9117169814
1913,144485.92406840497
1914,61724.68840457076
1915,325020.43643775996
1916,64500.37381033393
1917,242893.18810477928
1918,139790.47921799385
1919,175386.8992734173
1920,154225.96608034245
1921,406959.2593227985
1922,319614.8417250397
1923,225963.30677988345
1924,233611.4439499472
1925,196998.60471353238
1926,388934.43100671977
1927,137364.07402960997
1928,152660.14849898047
1929,127124.05860793286
1930,132278.52745724312
1931,142818.74601654478
1932,143417.12422027788
1933,188537.5664722349
1934,181089.36386838098
1935,171407.56993846936
1936,195793.33750648424
1937,182074.78445868377
1938,172247.57144335183
1939,248920.23265172652
1940,191367.79775005387
1941,171846.57761633059
1942,183597.91589835467
1943,209485.08369106718
1944,370345.7572610429
1945,400027.93264729163
1946,141608.60048574864
1947,319027.4804359773
1948,172108.55650448473
1949,243721.06403678696
1950,183648.67306341225
1951,249133.3208132456
1952,208074.200310694
1953,167669.7719864222
1954,180935.55380556532
1955,136591.3111512725
1956,299963.4175164112
1957,152404.20152001077
1958,295025.27749198885
1959,141719.52396624882
1960,112746.3881042843
1961,120433.03795136086
1962,96248.32490023224
1963,103272.80116270948
1964,107781.09591192135
1965,141827.09637623603
1966,132896.26386772149
1967,295367.7477424564
1968,438682.5390169014
1969,399852.9225239109
1970,432708.8666977025
1971,472314.39727405
1972,373164.526106963
1973,269511.9828366098
1974,332903.7468564869
1975,523345.3779282435
1976,275041.86380364886
1977,363829.76918994024
1978,369906.6930808578
1979,331571.5654947097
1980,206711.2628918811
1981,347175.3933377343
1982,222800.77948525798
1983,207911.70309628954
1984,172746.76818984194
1985,223607.07614176237
1986,214524.3472908246
1987,178626.34633530953
1988,175018.30474625973
1989,192211.37862106986
1990,211295.36715088892
1991,231748.8828817512
1992,211057.06288044702
1993,169500.01980888203
1994,229517.14468979312
1995,186614.81527295208
1996,250707.7536571604
1997,315533.01964125514
1998,328436.08397692884
1999,281587.3998658683
2000,320872.53772335465
2001,279572.84610520396
2002,247916.73268536353
2003,264420.27971529396
2004,282083.6703798955
2005,225267.6191819756
2006,220822.826259184
2007,246697.89006258815
2008,215761.37248000636
2009,196549.89379733705
2010,190703.02069309214
2011,142898.87254493064
2012,171988.68594048056
2013,178600.68066452316
2014,183808.20440090232
2015,201564.6281251288
2016,190726.00822984995
2017,197078.90531492716
2018,122540.28342070858
2019,131635.90284571145
2020,106378.53839659494
2021,100924.191364719
2022,183011.4169944053
2023,144286.818757973
2024,266815.29034742195
2025,360490.18907601
2026,177925.1456159545
2027,159446.0396580653
2028,149497.58264995768
2029,169708.9468569793
2030,265466.3412170733
2031,228678.49129024913
2032,246668.700714998
2033,252004.3872928984
2034,169721.0382120387
2035,223964.2939246599
2036,198620.77897729876
2037,205971.51343786984
2038,308310.88624772563
2039,225783.80824470113
2040,285294.37849543215
2041,294989.70191371493
2042,208480.05139898628
2043,176044.294272743
2044,167306.26948616133
2045,214978.990493164
2046,144024.82369014886
2047,145535.97759283753
2048,140763.48686502935
2049,140116.1922765003
2050,175529.77890633693
2051,105168.6490383993
2052,125948.82368841155
2053,149518.65117248645
2054,88829.25613491537
2055,154190.04750898655
2056,147828.65871821909
2057,115043.33980267786
2058,215782.74937251039
2059,135644.80244400102
2060,176494.6540653053
2061,171189.6102523819
2062,131397.93056599004
2063,118247.00212194881
2064,143053.4116773749
2065,117119.98835969638
2066,163041.72834048112
2067,108234.98552413727
2068,143150.16209107573
2069,84985.19952347166
2070,113787.33376599924
2071,94396.56646231792
2072,131851.61612116173
2073,137377.34268847885
2074,183705.74692780632
2075,147709.37187519035
2076,118406.98849598976
2077,157265.08044847814
2078,126142.3713095401
2079,128829.86042969301
2080,118894.87677271766
2081,123810.39753255752
2082,124787.82317823512
2083,143310.15397681363
2084,110699.18482510821
2085,120225.50768799002
2086,116391.6081767701
2087,122594.03481604086
2088,93981.7306053663
2089,77594.18279014982
2090,125833.18138634728
2091,116651.51227048131
2092,121881.90016754324
2093,115842.15623784692
2094,110809.19140057554
2095,146811.2022874086
2096,78515.04708214439
2097,96435.59217820653
2098,142201.64302965568
2099,55758.05654855623
2100,77941.60834593543
2101,112343.40795132467
2102,125536.83855941542
2103,106864.8274690617
2104,136146.43222378942
2105,126881.65369257759
2106,62087.67970115257
2107,200363.86728915074
2108,113284.40998063341
2109,112805.58475566542
2110,127922.22763533978
2111,141013.85722885956
2112,137253.1558370924
2113,125450.96432844964
2114,119302.93947640032
2115,163828.07908242923
2116,114908.82731175753
2117,151039.96374238108
2118,123449.51685200544
2119,112891.77563041329
2120,114218.4766558583
2121,90150.56109015016
2122,114189.90855202395
2123,82628.01765514513
2124,154672.5659120817
2125,123208.72757481999
2126,145119.1780314961
2127,158602.22830659334
2128,120244.2276282098
2129,89313.56095851335
2130,135330.49330766159
2131,137738.93904468298
2132,112467.5300485837
2133,122010.5526824936
2134,117164.25377257154
2135,91723.34565306913
2136,77380.85923888236
2137,107241.797401218
2138,135457.5930547428
2139,147345.67868895008
2140,138560.6469491066
2141,150722.02658077286
2142,126406.92223529422
2143,139821.07815917698
2144,116787.0377239811
2145,138225.085958958
2146,167367.97586823444
2147,141666.54515933024
2148,134255.6924453719
2149,146207.7750633128
2150,235718.27034454042
2151,113269.02062590703
2152,168825.20682143827
2153,162094.8671445337
2154,107304.4919489322
2155,139611.3605759827
2156,256543.01928118707
2157,227563.2049235077
2158,233352.4279703764
2159,207669.42854289754
2160,177640.8156497188
2161,232785.12062999234
2162,390404.3034386331
2163,346229.9341220192
2164,243033.4072338922
2165,204951.8226217133
2166,154163.68498564177
2167,220467.6815166508
2168,199748.7596461714
2169,197481.99854953235
2170,218500.84866137968
2171,155277.06164287325
2172,128412.41970397408
2173,167846.84277614596
2174,226216.87124823878
2175,286229.0898800919
2176,313077.0061690551
2177,237920.07640757176
2178,207411.95386935788
2179,138452.42651871598
2180,214466.6306349989
2181,191317.16046419318
2182,220207.2284432709
2183,190375.92044662772
2184,121060.50797717947
2185,127082.10162277274
2186,144540.64129560778
2187,150139.5806147531
2188,153023.2972947975
2189,263973.91909734404
2190,80730.79731776762
2191,83522.93038343189
2192,93708.80680439141
2193,108365.58178543019
2194,104825.9207341701
2195,109621.84779817825
2196,101367.17271577379
2197,117816.73994449544
2198,159576.8471096518
2199,177406.44178875574
2200,149838.1583989796
2201,143950.73174590807
2202,213988.60592124597
2203,140841.89957209805
2204,187183.9248668601
2205,122296.87071156259
2206,143361.9414538885
2207,207073.97151351743
2208,266489.1729351412
2209,246197.90696836857
2210,117768.47018300595
2211,111478.29617462771
2212,118958.86203090216
2213,107757.59048027499
2214,125305.47718021447
2215,104510.09561922622
2216,144265.54201739584
2217,56572.299759596404
2218,80521.39508541822
2219,73904.32414685466
2220,69373.51134492407
2221,322907.05702432303
2222,283080.3709913367
2223,280452.97352432035
2224,205840.93150191728
2225,118086.8072415397
2226,188760.40478401503
2227,198599.93063300033
2228,269656.1176669352
2229,253073.79296040535
2230,158271.29736070038
2231,215160.1782877829
2232,180813.74364100187
2233,177487.0490087659
2234,240845.46541362832
2235,225850.33622300025
2236,261733.51513254046
2237,322641.46683940565
2238,194018.8554727526
2239,106512.63881286526
2240,157890.57850110935
2241,155968.31819279032
2242,122026.57283955943
2243,129369.45503209022
2244,102849.95082507198
2245,99037.3820014065
2246,144676.36445594396
2247,108544.8136882642
2248,123112.94297065401
2249,120490.53973541476
2250,132015.69067796422
2251,102038.38018879361
2252,174326.43252140883
2253,152850.6935201208
2254,174515.54966548117
2255,184955.79240856878
2256,176310.38032296818
2257,202165.30202034945
2258,160941.11203760665
2259,175657.03750245288
2260,143764.81452799178
2261,188759.54667942505
2262,209244.01809775742
2263,376521.0082442435
2264,505356.1269850128
2265,165741.90860347057
2266,301963.148627681
2267,380682.42829932144
2268,422779.9830387055
2269,147501.96356483197
2270,193010.9839606945
2271,216690.35379144928
2272,196875.66364852258
2273,163530.31458580866
2274,177232.85865853174
2275,156915.2273091175
2276,191746.1933902664
2277,182077.62599163165
2278,145988.69699955356
2279,125062.87062518354
2280,118351.8985034598
2281,164615.48530206436
2282,181172.1532521327
2283,104418.6486397018
2284,112713.36801351939
2285,137592.21137380405
2286,122779.43946350444
2287,368663.1543523965
2288,277808.6468317274
2289,395653.8198618988
2290,474320.9278514257
2291,331788.96718807507
2292,443802.8295422924
2293,495108.08106500533
2294,421707.0653415665
2295,479172.13196304266
2296,303549.6979271459
2297,346865.13333379844
2298,344221.2745197734
2299,371281.8827802376
2300,335287.94160937297
2301,312340.6764846734
2302,254420.86950680468
2303,245320.4303328177
2304,250032.97659776692
2305,198722.07134907722
2306,194550.947935715
2307,199861.41177611199
2308,229376.57521466794
2309,281969.6059900503
2310,217343.9188006447
2311,202870.90431461713
2312,176704.38294465304
2313,172664.6193251594
2314,171920.11279471515
2315,178117.38196490175
2316,186257.8664525934
2317,188264.0325518325
2318,177829.4368475039
2319,181997.6883231674
2320,179543.31629957506
2321,238713.39157062
2322,175253.71119340873
2323,191558.28821503796
2324,176381.23234528772
2325,212394.10044312174
2326,172906.7359183199
2327,204652.83277987048
2328,223294.4891540659
2329,190338.70967882546
2330,180174.36221745156
2331,355504.42899674136
2332,403235.56172953296
2333,323282.3745106437
2334,265417.29521048995
2335,280085.09414720215
2336,316084.6164652163
2337,201732.5938192625
2338,270142.24978863256
2339,222602.87801205544
2340,402282.8220283295
2341,220616.51838528388
2342,235747.6381448564
2343,232333.29849685222
2344,223581.31011346466
2345,239157.09204229864
2346,213278.90279478187
2347,198594.996114343
2348,243087.49797473708
2349,181036.7280731853
2350,309842.17311770254
2351,261716.6771752097
2352,253594.4325880734
2353,244814.29354293967
2354,133337.47384433026
2355,144638.48222022402
2356,155701.44446040565
2357,189200.88247872095
2358,197453.18142261484
2359,131498.77879041882
2360,113251.6508355262
2361,147166.02022992584
2362,263946.1475734649
2363,138661.95490860406
2364,153453.22965916953
2365,215422.9112976277
2366,188164.09062432713
2367,218424.23988397102
2368,214781.92734839302
2369,215539.36775285663
2370,168784.33455991696
2371,166241.6001997267
2372,194710.15392257154
2373,280942.01170216827
2374,326808.065477212
2375,249354.36586565705
2376,296218.00532614195
2377,353144.94946343725
2378,144193.76425876576
2379,194692.38417915002
2380,145692.91883761823
2381,167367.11103600502
2382,209037.91111274026
2383,203327.42765044916
2384,240704.4652248217
2385,163060.4420877598
2386,134245.49064529367
2387,134900.25786346922
2388,102582.74275557535
2389,119323.50459989926
2390,150279.56490059907
2391,146708.81935034523
2392,115831.96725913882
2393,166119.49832670434
2394,143920.03537333742
2395,206924.65538595855
2396,146593.49626207675
2397,215795.78904695992
2398,128950.46549167766
2399,60550.267912367184
2400,58772.0520014319
2401,116865.44896985826
2402,137376.79014152795
2403,143479.10568888675
2404,153601.0264374604
2405,161794.6555774283
2406,141294.85104134196
2407,124766.23971855546
2408,151264.79448401995
2409,123753.53190588421
2410,165469.8028567312
2411,115918.51315543528
2412,156556.9216456839
2413,131151.5854427705
2414,153472.04843293878
2415,132713.649697899
2416,126665.39390012545
2417,136510.71090445734
2418,132203.63769143756
2419,129436.73039186868
2420,121610.8619792943
2421,148519.9034881889
2422,109388.23563782944
2423,122096.04015322153
2424,151041.69740350745
2425,190912.1878068683
2426,127882.04697246403
2427,132337.94790042622
2428,175175.01477286988
2429,114261.26639707075
2430,129709.03005131189
2431,108337.6268477992
2432,144360.052605982
2433,143970.4247077147
2434,138180.87492007777
2435,148932.37463691537
2436,108620.66257996552
2437,108148.05171440828
2438,123278.7681074861
2439,105894.14878116091
2440,117979.32816698341
2441,89691.64730535352
2442,96191.92346916543
2443,125214.9318740156
2444,131841.81205049425
2445,88038.74575428988
2446,138827.7046036907
2447,180874.50672286452
2448,127975.91365818465
2449,108358.19481929856
2450,146021.14987976907
2451,127174.9154808798
2452,200602.30080535685
2453,93373.09753680797
2454,123732.19239375321
2455,115101.37777366024
2456,137345.17110060772
2457,134441.7450472632
2458,124774.35982423424
2459,110767.0373766273
2460,135557.7831911389
2461,128491.24467760118
2462,137358.83593460656
2463,125091.50295886124
2464,180579.87709869293
2465,137370.65617377823
2466,111470.39744247039
2467,130271.28901609743
2468,80406.66278479357
2469,78344.40282015472
2470,185616.3740866086
2471,216534.08868023948
2472,159641.47903549438
2473,113639.6697473654
2474,66899.95382506409
2475,212725.10684688186
2476,119185.84064092087
2477,127994.26785783052
2478,150284.43191877592
2479,104188.03100637236
2480,150470.9528257431
2481,121532.22803074586
2482,125391.09651635
2483,108834.81751848673
2484,121040.51457486104
2485,126789.10065065182
2486,149606.71403169032
2487,170173.71429226975
2488,161333.89038392543
2489,147947.4812771209
2490,141542.5296941547
2491,91058.22337234358
2492,195650.7757676253
2493,159733.0094658601
2494,145917.9666606073
2495,89783.64523210848
2496,239804.4288151862
2497,151751.27109423518
2498,110679.34506863003
2499,88702.57584164997
2500,124157.2374313772
2501,138345.7108472687
2502,147013.53425236492
2503,92210.39658153606
2504,165140.53450624752
2505,222596.10144863598
2506,246607.50869855648
2507,274853.536146496
2508,246724.1133279787
2509,217110.45395235292
2510,215341.9365815662
2511,176277.17757019246
2512,211243.5619148218
2513,217325.15199488198
2514,253920.52374684054
2515,150527.65306661875
2516,173709.91899314942
2517,147420.20424516173
2518,154106.8281597826
2519,232267.1022771471
2520,211728.62479528735
2521,187847.58346112634
2522,223332.99687373074
2523,118795.1808128901
2524,137620.50954365748
2525,149015.71143221384
2526,137298.3291930457
2527,118278.48580420674
2528,126486.5887776865
2529,137172.28765104938
2530,123989.10155675514
2531,257946.8681875851
2532,224091.3366142296
2533,194452.55776363055
2534,232014.8556480709
2535,294011.38393170584
2536,232952.58969075276
2537,232520.63985844082
2538,182716.79937189608
2539,186140.59302104244
2540,175762.7615752226
2541,182317.74704643243
2542,167139.5828813783
2543,123055.53353533967
2544,122013.56789169277
2545,137445.534019091
2546,123810.16903017643
2547,133989.68087070945
2548,143578.20181624457
2549,160923.89443733825
2550,785227.5620299263
2551,141847.62902263974
2552,126965.86742013195
2553,76109.75899362164
2554,95820.41342314845
2555,120435.36474875045
2556,101171.37933069048
2557,107643.75745417913
2558,143261.4089516698
2559,141067.8325039678
2560,150650.6729691103
2561,145310.89058113325
2562,145546.3940600597
2563,150722.84570005327
2564,206948.44133311097
2565,142576.18418171303
2566,164162.83117378014
2567,135018.96846396028
2568,204312.61599583502
2569,220419.54501790536
2570,115248.3165725799
2571,196954.84999677326
2572,143292.7833733629
2573,226347.2806255753
2574,307320.90231873473
2575,131899.62291905997
2576,118384.75510000595
2577,140189.61299904605
2578,81524.54922804362
2579,61854.29685210289
2580,102963.24298679987
2581,108013.5153105222
2582,106742.34238089093
2583,285496.2764642447
2584,176716.91126744825
2585,185689.6269804446
2586,221404.74578866878
2587,200064.74644998368
2588,145322.46804003022
2589,147757.00955254977
2590,204218.50195031683
2591,226494.4809830797
2592,214864.18324128803
2593,246228.1504512036
2594,182513.78586526655
2595,198268.23119346597
2596,293430.5086776504
2597,185741.98434708046
2598,288502.9429883736
2599,324773.7678364804
2600,146095.6248347608
2601,145847.26119798017
2602,83779.18235640207
2603,92779.53933193801
2604,89232.54230891244
2605,79395.09175972058
2606,148731.27027103482
2607,197155.0652430144
2608,196398.83668377667
2609,172479.0627352063
2610,110128.73516585847
2611,124361.89460802123
2612,158924.78095903725
2613,133194.284931753
2614,126377.13713874978
2615,155550.22525128996
2616,142273.37551288432
2617,181383.01704095586
2618,197923.33351685535
2619,196113.7666924346
2620,186697.4297179702
2621,173336.02267377664
2622,180330.81476902688
2623,235217.83919906244
2624,302285.79897628573
2625,302557.7159006541
2626,169669.9267649413
2627,162294.36275165068
2628,494961.99680740637
2629,503770.3812967352
2630,379426.0609928638
2631,492924.2159718531
2632,424859.9390824665
2633,315195.3370432944
2634,426402.8111240593
2635,157475.71502343658
2636,177563.44811965895
2637,181471.17766156382
2638,264224.0667508921
2639,184696.77068314326
2640,150938.9606231685
2641,105561.45918131447
2642,185534.48293777407
2643,101136.23969342354
2644,121104.40462656622
2645,108119.30564860007
2646,95736.7707735092
2647,102942.95721520131
2648,140360.0099534823
2649,151860.3877911165
2650,132294.46589328136
2651,139066.56079558263
2652,419627.46236486547
2653,256968.2400983882
2654,261333.1586549729
2655,408384.70017376123
2656,319922.87649776484
2657,354329.0555804107
2658,310866.9204863247
2659,316054.609374579
2660,366626.17707232037
2661,357717.5140798272
2662,376545.5156085531
2663,294969.909557129
2664,270921.0467349579
2665,330289.30899235455
2666,288188.0471366729
2667,166587.46209452348
2668,179418.59542991617
2669,179134.66202967765
2670,269531.7569187259
2671,186304.64748881216
2672,191987.73252695106
2673,203497.2512748068
2674,201336.40407095244
2675,172925.54010654308
2676,191008.149559029
2677,195673.2967690787
2678,242010.73298541387
2679,276954.66405351344
2680,290142.24805022735
2681,403611.29015260446
2682,324506.16547522094
2683,514676.7894275318
2684,323811.7663767578
2685,333774.6145784644
2686,259465.26678928695
2687,329138.2770137228
2688,218594.01037033714
2689,207967.32505347766
2690,450180.05101909104
2691,192345.26250785997
2692,137639.29077505798
2693,195572.8228228535
2694,135900.8877136892
2695,191896.29114733267
2696,182697.18035631042
2697,185861.30522637803
2698,189841.22797853197
2699,174083.22206927472
2700,159207.00644765008
2701,152024.5259150405
2702,114189.57647319407
2703,121417.32741588312
2704,138267.569489873
2705,117050.84018486601
2706,112117.60387473923
2707,123875.19573773445
2708,130860.85951471383
2709,104493.61670272645
2710,123982.60232224353
2711,282213.613019914
2712,402058.3506418166
2713,174999.14938510017
2714,150361.78434692693
2715,170330.81490973115
2716,142073.59214029147
2717,197907.701744033
2718,219087.94905735142
2719,157196.9085019027
2720,171954.98545846748
2721,135569.95069926544
2722,159807.50308971945
2723,137371.87975224992
2724,128759.12351789347
2725,131990.53347414377
2726,150024.96639434434
2727,177236.69726879976
2728,178685.6585625039
2729,149285.5270091958
2730,150293.33310055852
2731,128352.33104957762
2732,133514.7495816755
2733,158430.92929865693
2734,150689.6813002093
